Order ID,Order Date,Ship Date,EmailID,Category,Product Name,Sales,Quantity,Profit,Country,City,State
US-2011-167262,2011-10-31,2011-11-03,AmyCox@gmail.com,Phones,Plantronics HL10 Handset Lifter,742.336,8,83.5128,United States,Avondale,Arizona
CA-2014-108091,2014-11-17,2014-11-22,EileenKiefer@gmail.com,Art,Newell 328,23.36,4,6.0736,United States,Escondido,California
CA-2012-104346,2012-12-11,2012-12-16,IreneMaddox@gmail.com,Art,Newell 313,13.12,5,1.148,United States,Colorado Springs,Colorado
CA-2012-104346,2012-12-11,2012-12-16,IreneMaddox@gmail.com,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",69.576,4,-143.7904,United States,Colorado Springs,Colorado
CA-2012-104346,2012-12-11,2012-12-16,IreneMaddox@gmail.com,Art,Newell 326,4.224,3,0.4752,United States,Colorado Springs,Colorado
CA-2012-104346,2012-12-11,2012-12-16,IreneMaddox@gmail.com,Accessories,Logitech Keyboard K120,58.08,4,-6.534,United States,Colorado Springs,Colorado
CA-2012-104346,2012-12-11,2012-12-16,IreneMaddox@gmail.com,Furnishings,"Master Caster Door Stop, Large Neon Orange",52.416,9,15.0696,United States,Colorado Springs,Colorado
CA-2012-104346,2012-12-11,2012-12-16,IreneMaddox@gmail.com,Furnishings,DAX Wood Document Frame,54.92,5,10.984,United States,Colorado Springs,Colorado
CA-2012-104346,2012-12-11,2012-12-16,IreneMaddox@gmail.com,Tables,Bevis Rectangular Conference Tables,364.95,5,-248.166,United States,Colorado Springs,Colorado
CA-2012-104346,2012-12-11,2012-12-16,IreneMaddox@gmail.com,Paper,Xerox 1932,85.056,3,28.7064,United States,Colorado Springs,Colorado
CA-2012-104346,2012-12-11,2012-12-16,IreneMaddox@gmail.com,Paper,Avery Personal Creations Heavyweight Cards,27.696,3,9.6936,United States,Colorado Springs,Colorado
CA-2012-144722,2012-03-16,2012-03-23,MonicaFederle@gmail.com,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,1,18.1146,United States,Los Angeles,California
CA-2012-137708,2012-11-22,2012-11-25,NathanGelder@gmail.com,Paper,Xerox 1887,37.94,2,18.2112,United States,Los Angeles,California
CA-2012-137708,2012-11-22,2012-11-25,NathanGelder@gmail.com,Paper,Xerox 1971,42.8,10,19.26,United States,Los Angeles,California
CA-2012-137708,2012-11-22,2012-11-25,NathanGelder@gmail.com,Storage,"Personal Folder Holder, Ebony",33.63,3,10.089,United States,Los Angeles,California
CA-2013-111696,2013-05-09,2013-05-11,TrudyBrown@gmail.com,Paper,Xerox 1920,17.94,3,8.073,United States,Los Angeles,California
CA-2013-134222,2013-07-11,2013-07-12,NickZandusky@gmail.com,Binders,GBC Standard Therm-A-Bind Covers,44.856,6,-35.8848,United States,Yuma,Arizona
US-2014-136707,2014-11-13,2014-11-16,JimEpp@gmail.com,Binders,Acco 3-Hole Punch,14.016,4,4.9056,United States,Los Angeles,California
CA-2014-167661,2014-10-06,2014-10-11,MikePelletier@gmail.com,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,5,13.473,United States,San Francisco,California
CA-2014-167661,2014-10-06,2014-10-11,MikePelletier@gmail.com,Paper,Xerox 1951,61.96,2,27.882,United States,San Francisco,California
CA-2014-167661,2014-10-06,2014-10-11,MikePelletier@gmail.com,Binders,Avery Hole Reinforcements,19.936,4,7.2268,United States,San Francisco,California
US-2011-128685,2011-04-04,2011-04-05,MaryZewe@gmail.com,Binders,Avery Non-Stick Binders,7.184,2,2.245,United States,Los Angeles,California
CA-2011-164469,2011-06-25,2011-06-27,GraceKelly@gmail.com,Phones,Plantronics 81402,263.96,5,19.797,United States,Salem,Oregon
CA-2011-164469,2011-06-25,2011-06-27,GraceKelly@gmail.com,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",71.632,11,17.908,United States,Salem,Oregon
CA-2011-164469,2011-06-25,2011-06-27,GraceKelly@gmail.com,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.8162,United States,Salem,Oregon
CA-2011-107818,2011-09-08,2011-09-14,MarcCrier@gmail.com,Art,Prang Colored Pencils,5.88,2,2.646,United States,Pasco,Washington
CA-2011-107818,2011-09-08,2011-09-14,MarcCrier@gmail.com,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,5,121.99,United States,Pasco,Washington
CA-2011-107818,2011-09-08,2011-09-14,MarcCrier@gmail.com,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,8,91.152,United States,Pasco,Washington
CA-2011-107818,2011-09-08,2011-09-14,MarcCrier@gmail.com,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,6,19.4352,United States,Pasco,Washington
CA-2011-113320,2011-12-12,2011-12-15,LoganHaushalter@gmail.com,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,4.5144,United States,Oakland,California
CA-2011-113320,2011-12-12,2011-12-15,LoganHaushalter@gmail.com,Storage,Woodgrain Magazine Files by Perma,8.94,3,0.6258,United States,Oakland,California
CA-2011-113320,2011-12-12,2011-12-15,LoganHaushalter@gmail.com,Furnishings,Longer-Life Soft White Bulbs,9.24,3,4.4352,United States,Oakland,California
CA-2012-137526,2012-01-13,2012-01-17,PhilipBrown@gmail.com,Binders,Binding Machine Supplies,70.008,3,24.5028,United States,Los Angeles,California
CA-2012-137526,2012-01-13,2012-01-17,PhilipBrown@gmail.com,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,38.024,United States,Los Angeles,California
CA-2012-137526,2012-01-13,2012-01-17,PhilipBrown@gmail.com,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,9,92.97,United States,Los Angeles,California
CA-2014-122490,2014-11-14,2014-11-19,TedTrevino@gmail.com,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704,6,150.294,United States,Seattle,Washington
CA-2014-122490,2014-11-14,2014-11-19,TedTrevino@gmail.com,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,11,190.0206,United States,Seattle,Washington
CA-2014-122490,2014-11-14,2014-11-19,TedTrevino@gmail.com,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,10.3473,United States,Seattle,Washington
CA-2014-122490,2014-11-14,2014-11-19,TedTrevino@gmail.com,Labels,Avery File Folder Labels,8.64,3,4.2336,United States,Seattle,Washington
CA-2014-104080,2014-03-09,2014-03-16,AlanHwang@gmail.com,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,64.2,United States,Anaheim,California
CA-2014-104080,2014-03-09,2014-03-16,AlanHwang@gmail.com,Art,Newell 323,3.36,2,0.8736,United States,Anaheim,California
CA-2013-135776,2013-12-24,2013-12-31,EdwardHooks@gmail.com,Art,Newell 317,8.82,3,2.5578,United States,Seattle,Washington
CA-2013-135776,2013-12-24,2013-12-31,EdwardHooks@gmail.com,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,18.2112,United States,Seattle,Washington
CA-2013-135776,2013-12-24,2013-12-31,EdwardHooks@gmail.com,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,2,1.176,United States,Seattle,Washington
CA-2013-135776,2013-12-24,2013-12-31,EdwardHooks@gmail.com,Storage,SAFCO Boltless Steel Shelving,227.28,2,2.2728,United States,Seattle,Washington
CA-2013-135776,2013-12-24,2013-12-31,EdwardHooks@gmail.com,Paper,Xerox 1911,47.9,1,22.992,United States,Seattle,Washington
CA-2013-135776,2013-12-24,2013-12-31,EdwardHooks@gmail.com,Envelopes,Staples,61.96,2,30.3604,United States,Seattle,Washington
CA-2013-135776,2013-12-24,2013-12-31,EdwardHooks@gmail.com,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,55.896,United States,Seattle,Washington
CA-2013-130484,2013-08-23,2013-08-28,SheriGordon@gmail.com,Binders,GBC Imprintable Covers,26.352,8,-18.4464,United States,Gresham,Oregon
CA-2014-120936,2014-12-18,2014-12-22,ChristineAbelman@gmail.com,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,125.1432,United States,Anaheim,California
CA-2014-120936,2014-12-18,2014-12-22,ChristineAbelman@gmail.com,Supplies,Fiskars Spring-Action Scissors,13.98,1,3.6348,United States,Anaheim,California
CA-2012-161830,2012-09-24,2012-09-26,MaxEngle@gmail.com,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.96,2,10.4284,United States,Seattle,Washington
CA-2012-161830,2012-09-24,2012-09-26,MaxEngle@gmail.com,Binders,Avery Hole Reinforcements,14.952,3,5.4201,United States,Seattle,Washington
CA-2014-143651,2014-03-26,2014-03-31,FiliaMcAdams@gmail.com,Art,Newell 309,23.1,2,6.93,United States,Seattle,Washington
CA-2012-106978,2012-09-28,2012-10-04,ZuschussCarroll@gmail.com,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536,1,4.2309,United States,Aurora,Colorado
CA-2012-106978,2012-09-28,2012-10-04,ZuschussCarroll@gmail.com,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,-0.792,United States,Aurora,Colorado
CA-2012-106978,2012-09-28,2012-10-04,ZuschussCarroll@gmail.com,Fasteners,Staples,4.512,3,0.846,United States,Aurora,Colorado
CA-2012-155124,2012-03-15,2012-03-21,KarenSeio@gmail.com,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,3,1.6776,United States,Lehi,Utah
CA-2011-157147,2011-01-14,2011-01-19,BrianDahlen@gmail.com,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,238.653,United States,San Francisco,California
CA-2011-157147,2011-01-14,2011-01-19,BrianDahlen@gmail.com,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,3,3.9294,United States,San Francisco,California
CA-2011-157147,2011-01-14,2011-01-19,BrianDahlen@gmail.com,Art,4009 Highlighters by Sanford,19.9,5,6.567,United States,San Francisco,California
CA-2013-151372,2013-09-06,2013-09-07,JosephHolt@gmail.com,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,46.1184,United States,Redondo Beach,California
CA-2013-151372,2013-09-06,2013-09-07,JosephHolt@gmail.com,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,3.942,United States,Redondo Beach,California
CA-2013-151372,2013-09-06,2013-09-07,JosephHolt@gmail.com,Fasteners,Advantus Push Pins,4.36,2,1.7876,United States,Redondo Beach,California
CA-2011-102085,2011-10-04,2011-10-09,JoyDaniels@gmail.com,Labels,Avery 519,29.24,4,13.7428,United States,Seattle,Washington
CA-2014-107125,2014-11-28,2014-12-03,BillDonatelli@gmail.com,Binders,Premium Transparent Presentation Covers by GBC,117.488,7,41.1208,United States,Los Angeles,California
CA-2014-107125,2014-11-28,2014-12-03,BillDonatelli@gmail.com,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,6.0288,United States,Los Angeles,California
CA-2014-117926,2014-12-09,2014-12-13,AlanSchoenberger@gmail.com,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,1,20.844,United States,San Francisco,California
CA-2011-160262,2011-06-09,2011-06-13,ThomasSeio@gmail.com,Art,DIXON Oriole Pencils,18.06,7,4.6956,United States,North Las Vegas,Nevada
CA-2011-160262,2011-06-09,2011-06-13,ThomasSeio@gmail.com,Paper,Xerox 1909,79.14,3,36.4044,United States,North Las Vegas,Nevada
CA-2011-160262,2011-06-09,2011-06-13,ThomasSeio@gmail.com,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2,14.212,United States,North Las Vegas,Nevada
CA-2013-166226,2013-11-19,2013-11-23,TracyCollins@gmail.com,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,1,6.1192,United States,Los Angeles,California
CA-2013-166226,2013-11-19,2013-11-23,TracyCollins@gmail.com,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1,18.3168,United States,Los Angeles,California
CA-2011-156587,2011-03-07,2011-03-08,AaronBergman@gmail.com,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,1,5.4801,United States,Seattle,Washington
CA-2011-156587,2011-03-07,2011-03-08,AaronBergman@gmail.com,Art,Newell 330,17.94,3,4.6644,United States,Seattle,Washington
CA-2011-156587,2011-03-07,2011-03-08,AaronBergman@gmail.com,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,4.8588,United States,Seattle,Washington
CA-2013-164896,2013-11-08,2013-11-13,PenelopeSewall@gmail.com,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2,6.321,United States,Oceanside,California
CA-2011-160066,2011-11-16,2011-11-22,AdamHart@gmail.com,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,2.4012,United States,Huntington Beach,California
CA-2013-109925,2013-11-07,2013-11-11,IreneMaddox@gmail.com,Storage,Eldon Portable Mobile Manager,84.84,3,22.9068,United States,San Diego,California
CA-2013-149279,2013-04-25,2013-04-29,CraigLeslie@gmail.com,Paper,Xerox 226,15.552,3,5.4432,United States,Colorado Springs,Colorado
CA-2013-149279,2013-04-25,2013-04-29,CraigLeslie@gmail.com,Chairs,SAFCO Arco Folding Chair,1325.76,6,149.148,United States,Colorado Springs,Colorado
CA-2013-149279,2013-04-25,2013-04-29,CraigLeslie@gmail.com,Binders,Wilson Jones Impact Binders,3.108,2,-2.1756,United States,Colorado Springs,Colorado
CA-2014-107321,2014-09-01,2014-09-05,ArthurWiediger@gmail.com,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.672,3,2.1684,United States,San Francisco,California
CA-2014-107321,2014-09-01,2014-09-05,ArthurWiediger@gmail.com,Phones,Aastra 6757i CT Wireless VoIP phone,689.408,4,77.5584,United States,San Francisco,California
CA-2013-129238,2013-01-31,2013-02-04,SampleCompanyA@gmail.com,Phones,AT&T 1080 Phone,109.592,1,8.2194,United States,Los Angeles,California
CA-2013-129238,2013-01-31,2013-02-04,SampleCompanyA@gmail.com,Paper,Staples,56.7,5,27.783,United States,Los Angeles,California
CA-2014-159688,2014-05-08,2014-05-13,AdamBellavance@gmail.com,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,28.7964,United States,Los Angeles,California
CA-2013-155033,2013-10-08,2013-10-13,CindyChapman@gmail.com,Paper,Astroparche Fine Business Paper,10.56,2,5.0688,United States,Los Angeles,California
US-2014-139647,2014-05-12,2014-05-14,ToddSumrall@gmail.com,Bookcases,Bestar Classic Bookcase,209.979,7,-356.9643,United States,Phoenix,Arizona
CA-2011-127558,2011-11-15,2011-11-18,ShahidShariari@gmail.com,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,3.2352,United States,Los Angeles,California
CA-2011-127558,2011-11-15,2011-11-18,ShahidShariari@gmail.com,Accessories,LogitechÂ P710e Mobile Speakerphone,772.47,3,146.7693,United States,Los Angeles,California
CA-2011-127558,2011-11-15,2011-11-18,ShahidShariari@gmail.com,Supplies,Acme Box Cutter Scissors,20.46,2,5.3196,United States,Los Angeles,California
CA-2013-133795,2013-12-19,2013-12-25,JeremyEllison@gmail.com,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,21.792,United States,San Diego,California
CA-2013-133795,2013-12-19,2013-12-25,JeremyEllison@gmail.com,Accessories,LogitechÂ P710e Mobile Speakerphone,772.47,3,146.7693,United States,San Diego,California
CA-2013-133795,2013-12-19,2013-12-25,JeremyEllison@gmail.com,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,11.1776,United States,San Diego,California
CA-2014-139304,2014-01-30,2014-02-03,VivekGonzalez@gmail.com,Art,Newell 339,8.34,3,2.1684,United States,San Francisco,California
CA-2014-139304,2014-01-30,2014-02-03,VivekGonzalez@gmail.com,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1,2.2282,United States,San Francisco,California
CA-2014-139304,2014-01-30,2014-02-03,VivekGonzalez@gmail.com,Binders,Clear Mylar Reinforcing Strips,119.616,8,40.3704,United States,San Francisco,California
CA-2011-169803,2011-04-06,2011-04-12,ScottCohen@gmail.com,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,111.1035,United States,Seattle,Washington
CA-2011-169803,2011-04-06,2011-04-12,ScottCohen@gmail.com,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,2.034,United States,Seattle,Washington
CA-2013-158694,2013-11-11,2013-11-14,ArianneIrving@gmail.com,Paper,Embossed Ink Jet Note Cards,67.71,3,32.5008,United States,Los Angeles,California
CA-2013-158694,2013-11-11,2013-11-14,ArianneIrving@gmail.com,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4,38.976,United States,Los Angeles,California
CA-2013-158694,2013-11-11,2013-11-14,ArianneIrving@gmail.com,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,9,191.6586,United States,Los Angeles,California
CA-2013-158694,2013-11-11,2013-11-14,ArianneIrving@gmail.com,Paper,Xerox 1933,61.4,5,28.858,United States,Los Angeles,California
CA-2013-158694,2013-11-11,2013-11-14,ArianneIrving@gmail.com,Storage,Standard Rollaway File with Lock,720.76,4,187.3976,United States,Los Angeles,California
CA-2013-158694,2013-11-11,2013-11-14,ArianneIrving@gmail.com,Binders,Peel & Stick Add-On Corner Pockets,5.184,3,1.8144,United States,Los Angeles,California
CA-2013-158694,2013-11-11,2013-11-14,ArianneIrving@gmail.com,Art,Newell 338,14.7,5,3.969,United States,Los Angeles,California
CA-2012-150511,2012-09-18,2012-09-24,AdamBellavance@gmail.com,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,8.7138,United States,Des Moines,Washington
CA-2012-162166,2012-09-08,2012-09-11,NeomaMurray@gmail.com,Paper,Xerox 1928,26.4,5,11.88,United States,Moreno Valley,California
CA-2012-162166,2012-09-08,2012-09-11,NeomaMurray@gmail.com,Storage,Eldon Shelf Savers Cubes and Bins,41.88,6,0.8376,United States,Moreno Valley,California
CA-2014-160934,2014-01-16,2014-01-20,TonjaTurnell@gmail.com,Art,Newell 347,21.4,5,6.206,United States,Los Angeles,California
CA-2012-145485,2012-11-05,2012-11-05,JustinMacKendrick@gmail.com,Storage,Hanging Personal Folder File,62.8,4,15.7,United States,San Francisco,California
CA-2014-151071,2014-04-26,2014-04-30,MickBrown@gmail.com,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,4.5188,United States,Los Angeles,California
US-2014-133312,2014-11-26,2014-11-30,BradleyDrucker@gmail.com,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,-29.6058,United States,San Francisco,California
US-2014-133312,2014-11-26,2014-11-30,BradleyDrucker@gmail.com,Storage,Sterilite Officeware Hinged File Box,10.48,1,2.8296,United States,San Francisco,California
CA-2014-132738,2014-08-05,2014-08-08,HarryMarie@gmail.com,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2,2.8884,United States,Loveland,Colorado
CA-2014-132738,2014-08-05,2014-08-08,HarryMarie@gmail.com,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,1,3.1842,United States,Loveland,Colorado
CA-2014-156720,2014-12-31,2015-01-04,JillMatthias@gmail.com,Fasteners,Bagged Rubber Bands,3.024,3,-0.6048,United States,Loveland,Colorado
CA-2012-141936,2012-08-07,2012-08-12,ParhenaNorris@gmail.com,Binders,Cardinal Hold-It CD Pocket,19.152,3,6.4638,United States,Bakersfield,California
CA-2013-150658,2013-11-18,2013-11-23,MaribethSchnelling@gmail.com,Binders,Avery Non-Stick Binders,10.776,3,3.3675,United States,Carlsbad,New Mexico
CA-2014-146626,2014-12-30,2015-01-06,BenPeterman@gmail.com,Furnishings,Nu-Dell Executive Frame,101.12,8,37.4144,United States,Anaheim,California
CA-2013-151323,2013-10-24,2013-10-29,AlejandroBallentine@gmail.com,Fasteners,Advantus SlideClip Paper Clips,17.05,5,8.184,United States,Seattle,Washington
CA-2012-146696,2012-12-14,2012-12-19,RickDuston@gmail.com,Binders,Wilson Jones Standard D-Ring Binders,8.096,2,2.7324,United States,San Diego,California
CA-2012-154886,2012-11-08,2012-11-12,ShaunWeien@gmail.com,Accessories,Microsoft Arc Touch Mouse,119.9,2,43.164,United States,San Francisco,California
CA-2014-161333,2014-02-03,2014-02-08,JohnLee@gmail.com,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2,29.3284,United States,Los Angeles,California
CA-2014-161333,2014-02-03,2014-02-08,JohnLee@gmail.com,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4,38.9312,United States,Los Angeles,California
CA-2014-161333,2014-02-03,2014-02-08,JohnLee@gmail.com,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4,16.38,United States,Los Angeles,California
CA-2014-128734,2014-12-25,2015-01-01,JamesLanier@gmail.com,Furnishings,Acrylic Self-Standing Desk Frames,8.544,4,1.9224,United States,Chandler,Arizona
CA-2014-128734,2014-12-25,2015-01-01,JamesLanier@gmail.com,Chairs,Global Leather Executive Chair,842.376,3,105.297,United States,Chandler,Arizona
CA-2014-125101,2014-03-07,2014-03-11,SallyHughsby@gmail.com,Storage,"File Shuttle II and Handi-File, Black",67.78,2,16.945,United States,San Francisco,California
CA-2014-169929,2014-09-26,2014-09-29,LukeSchmidt@gmail.com,Storage,Iris Project Case,39.9,5,10.374,United States,Helena,Montana
CA-2012-156146,2012-10-26,2012-10-30,AndrewGjertsen@gmail.com,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,9.2386,United States,Peoria,Arizona
CA-2012-156146,2012-10-26,2012-10-30,AndrewGjertsen@gmail.com,Phones,Plantronics MX500i Earset,68.72,2,-14.603,United States,Peoria,Arizona
CA-2011-111192,2011-07-30,2011-08-05,TomStivers@gmail.com,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,8,259.8896,United States,Seattle,Washington
CA-2012-161627,2012-07-06,2012-07-11,SarahJordon@gmail.com,Chairs,Novimex Turbo Task Chair,170.352,3,-17.0352,United States,Pasadena,California
CA-2012-107741,2012-03-08,2012-03-10,FredChung@gmail.com,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.408,1,0.8946,United States,Pueblo,Colorado
CA-2013-148908,2013-11-06,2013-11-09,JosephHolt@gmail.com,Binders,GBC Twin Loop Wire Binding Elements,53.248,2,19.968,United States,San Francisco,California
US-2012-120502,2012-04-13,2012-04-19,BillTyler@gmail.com,Furnishings,Flat Face Poster Frame,37.68,2,15.8256,United States,Los Angeles,California
US-2012-120502,2012-04-13,2012-04-19,BillTyler@gmail.com,Phones,Aastra 57i VoIP phone,258.576,2,19.3932,United States,Los Angeles,California
US-2012-120502,2012-04-13,2012-04-19,BillTyler@gmail.com,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,2,29.5776,United States,Los Angeles,California
US-2014-141943,2014-05-06,2014-05-10,DarrenKoutras@gmail.com,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,2,11.58,United States,San Francisco,California
CA-2011-159709,2011-05-10,2011-05-15,ArianneIrving@gmail.com,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,77.4837,United States,Kent,Washington
CA-2011-159709,2011-05-10,2011-05-15,ArianneIrving@gmail.com,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,4.36,United States,Kent,Washington
CA-2012-142454,2012-08-15,2012-08-19,RichardEichhorn@gmail.com,Furnishings,Tensor Computer Mounted Lamp,104.23,7,28.1421,United States,Oakland,California
CA-2012-142454,2012-08-15,2012-08-19,RichardEichhorn@gmail.com,Storage,Mobile Personal File Cube,70.26,3,18.9702,United States,Oakland,California
CA-2013-145898,2013-09-27,2013-09-27,ChuckMagee@gmail.com,Storage,Advantus Rolling Storage Box,51.45,3,13.8915,United States,Redlands,California
CA-2013-145898,2013-09-27,2013-09-27,ChuckMagee@gmail.com,Labels,Avery 494,7.83,3,3.6018,United States,Redlands,California
CA-2013-145898,2013-09-27,2013-09-27,ChuckMagee@gmail.com,Art,SANFORD Major Accent Highlighters,35.4,5,13.452,United States,Redlands,California
CA-2013-145898,2013-09-27,2013-09-27,ChuckMagee@gmail.com,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,13.455,United States,Redlands,California
CA-2014-134635,2014-04-16,2014-04-18,NoelStaavos@gmail.com,Paper,Xerox 1883,79.14,3,36.4044,United States,Los Angeles,California
US-2014-109582,2014-09-13,2014-09-18,JohnMurray@gmail.com,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,3,79.8912,United States,Los Angeles,California
US-2011-147648,2011-11-26,2011-12-01,LindsayShagiari@gmail.com,Paper,Xerox 1893,81.98,2,40.1702,United States,San Francisco,California
CA-2014-124436,2014-03-20,2014-03-23,SueAnnReed@gmail.com,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,2,5.1184,United States,Fresno,California
CA-2014-124436,2014-03-20,2014-03-23,SueAnnReed@gmail.com,Tables,Chromcraft Round Conference Tables,697.16,5,8.7145,United States,Fresno,California
CA-2014-124436,2014-03-20,2014-03-23,SueAnnReed@gmail.com,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1,12.6813,United States,Fresno,California
CA-2014-124436,2014-03-20,2014-03-23,SueAnnReed@gmail.com,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496,7,9.2799,United States,Fresno,California
CA-2014-131037,2014-08-23,2014-08-24,TonyMolinari@gmail.com,Tables,Hon Racetrack Conference Tables,210.008,1,2.6251,United States,San Francisco,California
CA-2013-116561,2013-09-12,2013-09-18,EugeneBarchas@gmail.com,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,3,6.6588,United States,San Jose,California
CA-2013-116561,2013-09-12,2013-09-18,EugeneBarchas@gmail.com,Binders,GBC Standard Therm-A-Bind Covers,39.872,2,12.9584,United States,San Jose,California
CA-2013-110730,2013-09-24,2013-09-27,CandaceMcMahon@gmail.com,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,3.6936,United States,Seattle,Washington
CA-2013-156265,2013-08-03,2013-08-05,BarryFranzÃ¶sisch@gmail.com,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2,15.3522,United States,Los Angeles,California
CA-2013-156265,2013-08-03,2013-08-05,BarryFranzÃ¶sisch@gmail.com,Phones,Nortel Business Series Terminal T7208 Digital phone,333.576,3,33.3576,United States,Los Angeles,California
CA-2013-156265,2013-08-03,2013-08-05,BarryFranzÃ¶sisch@gmail.com,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.544,2,4.704,United States,Los Angeles,California
US-2014-110989,2014-11-04,2014-11-06,EvaJacobs@gmail.com,Accessories,HP Standard 104 key PS/2 Keyboard,43.5,3,10.875,United States,Seattle,Washington
US-2011-131982,2011-03-07,2011-03-11,NoraPelletier@gmail.com,Binders,Catalog Binders with Expanding Posts,107.648,2,33.64,United States,Des Moines,Washington
US-2014-114034,2014-01-04,2014-01-09,DelfinaLatchford@gmail.com,Paper,Xerox 1905,38.88,6,18.6624,United States,Rancho Cucamonga,California
